COD,LOC,REF,PRC,QTD
RP75,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 75r,0.15,118.00
RP78R7,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 78r7,0.15,155.00
RP7K5,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 7k5r,0.15,85.00
RP820K,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 820kr,0.15,151.00
RP82K,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 82kr,0.15,155.00
RP82,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 82r,0.15,73.00
RP88K7,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 88k7r,0.15,87.00
RP8K25,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 8K25r,0.15,79.00
RP8K2,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 8k2r,0.15,78.00
RP8K66,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 8k66r,0.15,66.00
RP8K87,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 8k87r,0.15,101.00
RP909,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 909r,0.15,103.00
RP90K,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 90kr,0.15,93.00
RP90R9,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 90r9,0.15,84.00
RP910K,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 910kr,0.15,93.00
RP91K,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 91kr,0.15,88.00
RP953,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 953r,0.15,112.00
RP95K3,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 95k3r,0.15,122.00
RP9K09,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 9k09r,0.15,98.00
RP9K1,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 9k1r,0.15,110.00
RP9K31,COMPONENTE / RESISTOR,Resistor Precisão 1/4w - 1% 9k31r,0.15,171.00
RM1R6,COMPONENTE / RESISTOR,Resistor Precisão 1/4w / 1/2w - 1%  1r6,0.35,103.00
RP14,COMPONENTE / RESISTOR,Resistor Precisão 1/4w / 1/2w - 1% 14r,0.35,239.00
R14R7,COMPONENTE / RESISTOR,Resistor Precisão 1/4w / 1/2w - 1% 14r7,0.35,118.00
RP1K,COMPONENTE / RESISTOR,Resistor Precisão 1/4w / 1/2w - 1% 1kr :AA1,0.35,5299.00
RM681,COMPONENTE / RESISTOR,Resistor Precisão 1/4w / 1/2w - 1% 681r,0.35,119.00
RM7R5,COMPONENTE / RESISTOR,Resistor Precisão 1/4w / 1/2w - 1% 7r5,0.35,100.00
ROP1K82,COMPONENTE / RESISTOR,Resistor Precisão 1/8w - 1% 1k82r,0.15,70.00
ROP200K,COMPONENTE / RESISTOR,Resistor Precisão 1/8w - 1% 200kr,0.15,114.00
ROP20K5,COMPONENTE / RESISTOR,Resistor Precisão 1/8w - 1% 20k5r,0.15,73.00
ROP20K,COMPONENTE / RESISTOR,Resistor Precisão 1/8w - 1% 20kr,0.05,42.00
ROP27,COMPONENTE / RESISTOR,Resistor Precisão 1/8w - 1% 27r,0.15,82.00
ROP2K,COMPONENTE / RESISTOR,Resistor Precisão 1/8w - 1% 2kr,0.05,21.00
ROP499,COMPONENTE / RESISTOR,Resistor Precisão 1/8w - 1% 499r,0.05,83.00
ROP51R,COMPONENTE / RESISTOR,Resistor Precisão 1/8w - 1% 51r,0.15,100.00
R6S0,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 0r,0.20,139.00
R6S100K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 100Kr,0.20,217.00
R6S100,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 100r,0.20,199.00
R6S10K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 10Kr :AA1,0.20,5073.00
R6S10,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 10r :AA1,0.20,4839.00
R6S120K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 120Kr,0.20,241.00
R6S120,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 120r,0.20,204.00
R6S12K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 12Kr,0.20,250.00
R6S12,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 12r,0.20,250.00
R6S150K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 150Kr,0.20,231.00
R6S15K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 15Kr,0.20,245.00
R6S15,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 15r,0.20,240.00
R6S18K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 18Kr,0.20,225.00
R6S1K2,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 1K2r,0.20,230.00
R6S1K5,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 1K5r,0.20,216.00
R6S1K8,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 1K8r,0.20,250.00
R6S1K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 1Kr  :AA1,0.20,5096.00
R6S1M,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 1Mr,0.20,248.00
R6S220K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 220Kr,0.20,229.00
R6S220,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 220r,0.20,216.00
R6S22K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 22Kr,0.20,239.00
R6S22,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 22r,0.20,215.00
R6S270,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 270r :AA1,0.20,5046.00
R6S27K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 27Kr,0.20,240.00
R6S27,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 27r :AA1,0.20,5072.00
R6S2K2,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 2K2r,0.20,194.00
R6S2K7,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 2K7r,0.20,219.00
R6S2r2,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 2r2,0.20,233.00
R6S330K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 330Kr,0.20,250.00
R6S33K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 33Kr,0.20,471.00
R6S33,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 33r,0.20,192.00
R6S39K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 39Kr,0.20,250.00
R6S3K3,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 3K3r,0.20,176.00
R6S3K9,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 3K9r,0.20,197.00
R6S470K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 470Kr,0.20,250.00
R6S47,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 47r,0.20,240.00
R6S4K7,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 4K7r  :AA1,0.20,5119.00
R6S4r7,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 4r7,0.20,186.00
R6S560K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 560Kr,0.20,250.00
R6S560,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 560r,0.20,216.00
R6S56K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 56Kr,0.20,250.00
R6S56,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 56r,0.20,250.00
R6S5K6,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 5K6r  :AA1,0.20,5114.00
R6S680K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 680Kr,0.20,250.00
R6S680,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 680r,0.20,235.00
R6S68K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 68Kr,0.20,250.00
R6S68,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 68r,0.20,180.00
R6S6K8,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 6K8r,0.20,236.00
R6S820K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 820Kr,0.20,250.00
R6S820,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 820r,0.20,247.00
R6S82K,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 82Kr,0.20,248.00
R6S82,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 82r,0.20,250.00
R6S8K2,COMPONENTE / RESISTOR,Resistor SMD 0603 1/16W - 5% 8K2r,0.20,250.00
R8S100K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 100Kr :AA1,0.20,5127.00
R8S100,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 100r  :AA1,0.20,5068.00
R8S10K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 10Kr :AA1,0.20,4677.00
R8S110K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 110Kr,0.20,250.00
R8S110,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 110r,0.20,203.00
R8S11K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 11Kr,0.20,248.00
R8S11,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 11r  :AA1,0.20,5108.00
R8S12K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 12Kr,0.20,180.00
R8S12,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 12r,0.20,250.00
R8S130K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 130Kr,0.20,250.00
R8S130,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 130r,0.20,249.00
R8S13K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 13Kr,0.20,250.00
R8S13,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 13r,0.20,250.00
R8S150K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 150Kr,0.20,246.00
R8S150,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 150r :AA1,0.20,4964.00
R8S15K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 15Kr,0.20,212.00
R8S15,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 15r,0.20,241.00
R8S160K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 160Kr,0.20,250.00
R8S160,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 160r,0.20,248.00
R8S16K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 16Kr,0.20,246.00
R8S16,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 16r,0.20,228.00
R8S180,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 180r,0.20,142.00
R8S18K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 18Kr,0.20,247.00
R8S18,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 18r,0.20,210.00
R8S1K1,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 1K1r,0.20,235.00
R8S1K2,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 1K2r,0.20,165.00
R8S1K6,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 1K6r,0.20,220.00
R8S1K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 1Kr :AA1,0.20,9738.00
R8S1M,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 1Mr,0.20,225.00
R8S1R5,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 1r5,0.20,0.00
R8S200K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 200Kr,0.20,230.00
R8S200,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 200r,0.20,174.00
R8S20K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 20Kr,0.20,231.00
R8S20,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 20r,0.20,199.00
R8S220K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 220Kr,0.20,192.00
R8S220,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 220r :AA1,0.20,4504.00
R8S22K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 22Kr,0.20,181.00
R8S22,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 22r,0.20,147.00
R8S240K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 240Kr,0.20,217.00
R8S24K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 24Kr,0.20,245.00
R8S24,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 24r,0.20,245.00
R8S270K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 270Kr,0.20,232.00
R8S270,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 270r,0.20,212.00
R8S2K4,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 2K4r,0.20,230.00
R8S2K7,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 2K7r,0.20,239.00
R8S2K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 2Kr :AA1,0.20,5017.00
R8S30K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 30Kr,0.20,237.00
R8S30,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 30r,0.20,238.00
R8S330,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 330r :AA1,0.20,4976.00
R8S33K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 33Kr,0.20,235.00
R8S33,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 33r,0.20,184.00
R8S360,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 360r,0.20,190.00
R8S36K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 36Kr,0.20,240.00
R8S36,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 36r,0.20,230.00
R8S390K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 390Kr,0.20,250.00
R8S390,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 390r,0.20,239.00
R8S39K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 39Kr,0.20,248.00
R8S39,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 39r,0.20,230.00
R8S3K6,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 3K6r,0.20,238.00
R8S3K9,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 3K9r,0.20,225.00
R8S3K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 3Kr,0.20,140.00
R8S430K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 430Kr,0.20,250.00
R8S430,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 430r,0.20,250.00
R8S43K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 43Kr,0.20,250.00
R8S43,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 43r,0.20,246.00
R8S470K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 470Kr,0.20,220.00
R8S470,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 470r :AA1,0.20,4780.00
R8S47K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 47Kr,0.20,142.00
R8S4K3,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 4K3r,0.20,250.00
R8S4K7,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 4K7r,0.20,142.00
R8S4R7,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 4r7,0.20,158.00
R8S510K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 510Kr,0.20,230.00
R8S510,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 510r,0.20,152.00
R8S51K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 51Kr,0.20,236.00
R8S560K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 560Kr,0.20,238.00
R8S56K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 56Kr,0.20,245.00
R8S56,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 56r,0.20,188.00
R8S5K1,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 5K1r,0.20,228.00
R8S5K6,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 5K6r,0.20,235.00
R8S620K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 620Kr,0.20,241.00
R8S620,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 620r,0.20,232.00
R8S62K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 62Kr,0.20,244.00
R8S62,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 62r,0.20,250.00
R8S680K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 680Kr,0.20,236.00
R8S680,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 680r,0.20,235.00
R8S68K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 68Kr,0.20,229.00
R8S68,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 68r,0.20,241.00
R8S6K8,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 6K8r,0.20,156.00
R8S6R8,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 6r8,0.20,240.00
R8S750K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 750Kr,0.20,225.00
R8S750,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 750r,0.20,240.00
R8S75K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 75Kr,0.20,197.00
R8S75,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 75r,0.20,234.00
R8S7K5,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 7K5r,0.20,222.00
R8S820K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 820Kr,0.20,248.00
R8S820,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 820r,0.20,210.00
R8S82K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 82Kr,0.20,237.00
R8S82,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 82r,0.20,176.00
R8S8K2,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 8K2r,0.20,248.00
R8S910K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 910Kr,0.20,250.00
R8S910,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 910r,0.20,235.00
R8S91K,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 91Kr,0.20,240.00
R8S9K1,COMPONENTE / RESISTOR,Resistor SMD 0805 1/8W - 5% 9K1r,0.20,247.00
3015002,ELETRICA,Roseta Plastica Cinza 30.099   30.15.002,0.60,28.00
SACOLA25x35,OUTROS,Sacola Plastica 25x35,6.40,0.00
SACOLA30x40,OUTROS,Sacola Plastica 30x40,6.40,0.00
SACOLA35x45,OUTROS,Sacola Plastica 35x45,6.40,2.00
SACOLA40x50,OUTROS,Sacola Plastica 40x50,6.40,0.00
SACOLA45x60,OUTROS,Sacola Plastica 45x60,6.40,2.00
SACOLA50x60,OUTROS,Sacola Plastica 50x70,6.40,1.00
SACOLA60x80,OUTROS,Sacola Plastica 60x80,6.40,1.00
SACOLA90x100,OUTROS,Sacola Plastica 90x100,6.40,1.00
4501007,BATERIA / SOQ PILHA,Saida Bateria 9V T Clip com Pino P4 45.01.007,2.90,152.00
7899726400187,ANTENA / ACESSORIOS,Satelite Finder Localizador 26.113,42.90,6.00
7899726411312,ANTENA / ACESSORIOS,Satelite Finder Localizador Digital 26.118,146.90,1.00
7893071006698,ELETRICA / DIMMER,Sensor de Presença Bivolt Externo LS150P ECP 70.021 :BB3,49.80,15.00
7895099048148,ELETRICA / DIMMER,Sensor de Presença Bivolt Soquete 70.021.1,52.20,0.00
6959024501052,ELETRICA / DIMMER,Sensor de Presença e Central Alarme Completa 70.021.6,74.90,2.00
7893071003581,ELETRICA / DIMMER,Sensor Infravermelho Passivo Visory ECP F106123 70.021.3,36.90,10.00
7891265403308,FERRAMENTA / CHAVE,Serra 18D Starrett 50.041.1,9.80,13.00
7891265400246,FERRAMENTA / CHAVE,Serra 24T Starrett 50.041,9.80,19.00
7899471815540,ILUMINACAO,Sinalizador Giratorio Giroflex 12v Amarelo 70.022  :BE6,67.90,7.00
70024,ILUMINACAO,Sinalizador Giratorio Giroflex 12v Azul 70.024,67.90,0.00
70023,ILUMINACAO,Sinalizador Giratorio Giroflex 12v Vermelho 70.023,67.90,0.00
SI1VM,CAIXA / PLASTICA,Sinalizador P/ Strobo Visor Vermelho SI1V VM 26 X 51 X 73 Patola ,14.20,7.00
SI2V,CAIXA / PLASTICA,Sinalizador SI2V Transparente/Verde/Vermelho 40 X 115 X 115 Patola ,43.90,4.00
49060,SINALIZADOR  / SIRENE,Sirene 12V 2 Tons 122dB Tipo Corneta Siretec 49.060,69.80,9.00
7898525716246,SINALIZADOR  / SIRENE,Sirene 12V 2 Tons Piezo 120 dB SP-003-1 Preta MS 49.079,29.60,10.00
49063,SINALIZADOR  / SIRENE,Sirene 12V 6 Tons DG100 49.063,49.80,0.00
49061,SINALIZADOR  / SIRENE,Sirene 12V 6 Tons Golden 49.061,25.80,22.00
49075,SINALIZADOR  / SIRENE,Sirene 12V Piezo DG50 1 Ton 49.075,29.80,0.00
49076,SINALIZADOR  / SIRENE,Sirene 12V Piezo DG80 1 Ton 49.076,53.90,8.00
7893071003420,SINALIZADOR  / SIRENE,Sirene 12V Piezo F105835 1 Ton Branca 49.077BR,26.90,22.00
7893071003406,SINALIZADOR  / SIRENE,Sirene 12V Piezo F105895 1 Ton Preta 49.077PT,26.90,3.00
49064,SINALIZADOR  / SIRENE,Sirene 12V Piezo PS523 105dB 49.064,25.90,0.00
7898105774307,ILUMINACAO / SOQUETE,Soquete Abajur Radial ou Perlux  30.16.007,6.90,31.00
7898105775175,ILUMINACAO / SOQUETE,Soquete Abajur Radial ou Perlux 30.077BR 30.16.006 :BB3,6.90,35.00
35068,COMPONENTE / SOQUETE CI,Soquete CI  6 Pinos Comum Estampado 35.068,0.20,0.00
35069,COMPONENTE / SOQUETE CI,Soquete CI  8 Pinos Comum Estampado 35.069  :AA3,0.50,353.00
35070,COMPONENTE / SOQUETE CI,Soquete CI 14 Pinos Comum Estampado 35.070 :AA3,0.50,422.00
35081,COMPONENTE / SOQUETE CI,Soquete CI 14 Pinos Torneado 35.081 :AA3,1.90,172.00
35071,COMPONENTE / SOQUETE CI,Soquete CI 16 Pinos Comum Estampado 35.071  :AA3,0.50,209.00
35082,COMPONENTE / SOQUETE CI,Soquete CI 16 Pinos Torneado 35.082  :AA3,2.40,180.00
35072,COMPONENTE / SOQUETE CI,Soquete CI 18 Pinos Comum Estampado 35.072 ,0.80,83.00
35083,COMPONENTE / SOQUETE CI,Soquete CI 18 Pinos Torneado 35.083,2.60,69.00
35073,COMPONENTE / SOQUETE CI,Soquete CI 20 Pinos Comum Estampado 35.073 :AA3,0.60,132.00
350781,COMPONENTE / SOQUETE CI,Soquete CI 20 Pinos Plcc 35.078.1,8.20,0.00
35084,COMPONENTE / SOQUETE CI,Soquete CI 20 Pinos Torneado 35.084  :AA3,2.70,86.00
350731,COMPONENTE / SOQUETE CI,Soquete CI 22 Pinos Comum Estampado 35.073.1,0.60,0.00
350841,COMPONENTE / SOQUETE CI,Soquete CI 22 Pinos Torneado 35.084.1,2.80,101.00
35074,COMPONENTE / SOQUETE CI,Soquete CI 24 Pinos Comum Estampado 35.074 ,0.80,0.00
350741,COMPONENTE / SOQUETE CI,Soquete CI 24 Pinos Comum Estampado 7.62mm 35.074.1,0.80,139.00
35085,COMPONENTE / SOQUETE CI,Soquete CI 24 Pinos Torneado 35.085 ,2.90,0.00
35075,COMPONENTE / SOQUETE CI,Soquete CI 28 Pinos Comum Estampado 35.075,0.80,0.00
350751,COMPONENTE / SOQUETE CI,Soquete CI 28 Pinos Comum Estampado 7.62mm 35.075.1,0.90,0.00
350782,COMPONENTE / SOQUETE CI,Soquete CI 28 Pinos Plcc 35.078.2,5.90,0.00
35086,COMPONENTE / SOQUETE CI,Soquete CI 28 Pinos Torneado 35.086 ,3.90,31.00
350752,COMPONENTE / SOQUETE CI,Soquete CI 32 Pinos Comum Estampado 35.075.2 :AA3,0.90,66.00
350783,COMPONENTE / SOQUETE CI,Soquete CI 32 Pinos Plcc 35.078.3,5.80,0.00
350861,COMPONENTE / SOQUETE CI,Soquete CI 32 Pinos Torneado35.086.1,3.95,0.00
35076,COMPONENTE / SOQUETE CI,Soquete CI 40 Pinos Comum Estampado 35.076  :AA3,1.50,99.00
35087,COMPONENTE / SOQUETE CI,Soquete CI 40 Pinos Torneado 35.087,4.90,57.00
35077,COMPONENTE / SOQUETE CI,Soquete CI 42 Pinos Comum Estampado 35.077 :AA3,2.70,53.00
35078,COMPONENTE / SOQUETE CI,Soquete CI 44 Pinos Comum Estampado 35.078,1.50,0.00
350784,COMPONENTE / SOQUETE CI,Soquete CI 44 Pinos Plcc 35.078.4,6.10,0.00
350891,COMPONENTE / SOQUETE CI,Soquete CI 48 Pinos Torneado 35.089.1,5.90,0.00
350771,COMPONENTE / SOQUETE CI,Soquete CI 52 Pinos Comum Estampado 35.077.1 :AA3,3.50,67.00
35079,COMPONENTE / SOQUETE CI,Soquete CI 6 Pinos Torneado 35.079  :AA3,0.80,284.00
350785,COMPONENTE / SOQUETE CI,Soquete CI 68 Pinos Plcc 35.078.5,8.10,0.00
35080,COMPONENTE / SOQUETE CI,Soquete CI 8 Pinos Torneado 35.080   :AA3,1.20,461.00
350905,COMPONENTE / SOQUETE CI,Soquete CI Textool até 14 Pinos ZIF 35.090.5,5.20,0.00
350904,COMPONENTE / SOQUETE CI,Soquete CI Textool até 20 Pinos ZIF 35.090.4,6.50,0.00
350903,COMPONENTE / SOQUETE CI,Soquete CI Textool até 24 Pinos ZIF 35.090.3,7.80,0.00
350906,COMPONENTE / SOQUETE CI,Soquete CI Textool até 24 Pinos ZIF 35.090.6 CI LARGO,7.80,1.00
350902,COMPONENTE / SOQUETE CI,Soquete CI Textool até 28 Pinos ZIF 35.090.2,8.70,0.00
